id,type,prix,date_debut,date_fin,statut
8330,Etudiant Mensuel,28.88,2026-06-18,2026-07-20,SUSPENDU
4285,Premium Hebdomadaire,19.59,2024-03-14,2024-03-23,ACTIVE
4008,Basique Hebdomadaire,12.38,2024-06-22,2024-06-28,ACTIVE
8714,Family Mensuel,79.4,2026-05-13,2026-06-12,EXPIRE
878,Premium Hebdomadaire,20.39,2023-12-23,2023-12-29,SUSPENDU
8061,Pro Annuel,710.18,2023-12-28,2025-01-03,EXPIRE
197,Premium Hebdomadaire,18.4,2025-11-25,2025-12-02,ACTIVE
9747,Family Mensuel,82.28,2026-03-20,2026-04-24,ACTIVE
4011,Family Mensuel,82.53,2023-02-17,2023-03-24,ACTIVE
9963,Etudiant Mensuel,29.23,2025-03-03,2025-03-30,EXPIRE
2572,Pro Annuel,707.38,2025-03-07,2026-03-17,EXPIRE
3754,Etudiant Mensuel,28.0,2024-09-20,2024-10-25,ACTIVE
9248,Premium Mensuel,64.01,2026-01-22,2026-02-21,EXPIRE
8629,Basique Mensuel,41.15,2026-02-25,2026-03-23,ACTIVE
9369,Basique Mensuel,41.75,2026-05-03,2026-06-03,EXPIRE
6160,Basique Hebdomadaire,11.17,2026-08-02,2026-08-10,SUSPENDU
4792,Basique Hebdomadaire,13.27,2024-05-22,2024-05-30,ACTIVE
5338,Basique Hebdomadaire,10.77,2025-01-09,2025-01-16,ACTIVE
3025,Etudiant Mensuel,25.45,2026-09-04,2026-10-07,EXPIRE
2719,Basique Hebdomadaire,11.92,2024-08-10,2024-08-16,ACTIVE
8656,Basique Mensuel,37.88,2024-02-02,2024-02-28,SUSPENDU
6917,Etudiant Mensuel,26.03,2026-05-08,2026-06-05,ACTIVE
3985,Family Mensuel,75.63,2024-09-08,2024-10-09,ACTIVE
7309,Basique Mensuel,39.7,2023-06-01,2023-07-01,ACTIVE
5954,Etudiant Mensuel,29.45,2025-11-25,2025-12-21,EXPIRE
3845,Basique Mensuel,42.89,2023-08-09,2023-09-07,SUSPENDU
2683,Etudiant Mensuel,27.4,2024-03-14,2024-04-14,ACTIVE
4025,Family Mensuel,78.77,2023-03-05,2023-04-01,EXPIRE
8716,Basique Mensuel,41.01,2026-03-11,2026-04-06,ACTIVE
3140,Premium Hebdomadaire,19.51,2026-12-02,2026-12-08,ACTIVE
4238,Etudiant Mensuel,27.36,2023-02-01,2023-03-04,EXPIRE
219,Etudiant Mensuel,27.12,2023-05-28,2023-06-25,SUSPENDU
6619,Family Mensuel,77.4,2024-02-22,2024-03-25,ACTIVE
9607,Premium Hebdomadaire,15.95,2024-05-09,2024-05-18,ACTIVE
5269,Family Mensuel,75.29,2025-01-23,2025-02-27,ACTIVE
2544,Basique Hebdomadaire,13.95,2025-07-17,2025-07-26,SUSPENDU
2871,Etudiant Mensuel,26.84,2025-08-25,2025-09-21,ACTIVE
1245,Basique Mensuel,38.82,2023-04-15,2023-05-12,EXPIRE
421,Basique Hebdomadaire,17.7,2024-04-15,2024-04-23,ACTIVE
6228,Etudiant Mensuel,28.7,2024-03-14,2024-04-13,SUSPENDU
2059,Etudiant Mensuel,30.96,2025-04-17,2025-05-21,ACTIVE
8494,Family Mensuel,76.69,2024-09-12,2024-10-15,SUSPENDU
6435,Basique Hebdomadaire,13.45,2024-01-09,2024-01-18,ACTIVE
3423,Premium Hebdomadaire,20.76,2023-05-20,2023-05-26,ACTIVE
4511,Family Mensuel,77.85,2023-12-10,2024-01-10,ACTIVE
1167,Premium Mensuel,72.48,2023-10-05,2023-11-06,ACTIVE
255,Pro Annuel,697.26,2026-05-04,2027-05-09,ACTIVE
416,Family Mensuel,78.64,2024-11-24,2024-12-26,ACTIVE
9176,Pro Annuel,657.31,2024-01-27,2025-01-23,ACTIVE
3470,Pro Annuel,699.6,2023-04-23,2024-04-24,EXPIRE
3051,Basique Mensuel,37.52,2023-03-03,2023-03-30,SUSPENDU
760,Etudiant Mensuel,29.25,2024-04-04,2024-05-06,ACTIVE
1386,Basique Mensuel,40.53,2023-02-06,2023-03-07,EXPIRE
655,Basique Hebdomadaire,18.62,2026-05-08,2026-05-16,ACTIVE
1202,Premium Mensuel,71.72,2024-02-23,2024-03-29,SUSPENDU
2414,Premium Mensuel,64.14,2026-09-16,2026-10-18,ACTIVE
5580,Pro Annuel,700.02,2026-04-02,2027-04-02,ACTIVE
5994,Basique Mensuel,40.92,2026-12-14,2027-01-14,ACTIVE
5295,Etudiant Mensuel,30.37,2026-05-11,2026-06-09,ACTIVE
3056,Pro Annuel,708.45,2024-03-24,2025-04-02,ACTIVE
2831,Premium Hebdomadaire,17.92,2023-02-09,2023-02-18,SUSPENDU
2971,Pro Annuel,734.55,2023-06-02,2024-06-07,EXPIRE
329,Premium Hebdomadaire,21.11,2025-12-16,2025-12-23,ACTIVE
4271,Family Mensuel,79.75,2026-12-27,2027-01-24,ACTIVE
5995,Basique Mensuel,44.04,2024-12-09,2025-01-11,ACTIVE
4393,Family Mensuel,80.57,2026-11-28,2026-12-29,SUSPENDU
2064,Premium Mensuel,72.6,2024-07-28,2024-08-26,EXPIRE
8302,Family Mensuel,82.33,2024-07-17,2024-08-16,SUSPENDU
9014,Etudiant Mensuel,26.58,2026-01-20,2026-02-17,ACTIVE
9330,Basique Hebdomadaire,14.08,2025-12-11,2025-12-18,SUSPENDU
5170,Basique Hebdomadaire,10.96,2026-02-25,2026-03-03,ACTIVE
4430,Premium Mensuel,69.12,2026-11-13,2026-12-13,EXPIRE
1282,Basique Mensuel,39.72,2026-12-27,2027-01-23,ACTIVE
3382,Basique Mensuel,42.13,2026-02-26,2026-03-24,EXPIRE
2637,Premium Hebdomadaire,20.33,2026-04-19,2026-04-25,ACTIVE
3329,Premium Mensuel,68.02,2026-12-01,2026-12-28,ACTIVE
6437,Etudiant Mensuel,28.07,2026-05-11,2026-06-14,ACTIVE
5019,Etudiant Mensuel,30.77,2026-04-01,2026-05-05,SUSPENDU
7325,Basique Mensuel,44.94,2025-07-15,2025-08-19,EXPIRE
3796,Pro Annuel,699.4,2025-03-08,2026-03-04,ACTIVE
2664,Premium Mensuel,64.08,2026-01-19,2026-02-14,EXPIRE
8283,Premium Mensuel,71.44,2023-05-11,2023-06-06,EXPIRE
1283,Pro Annuel,701.26,2023-05-06,2024-04-29,EXPIRE
4149,Family Mensuel,79.06,2025-03-01,2025-03-30,ACTIVE
1363,Premium Hebdomadaire,20.21,2023-12-16,2023-12-22,EXPIRE
1438,Premium Mensuel,68.68,2023-01-17,2023-02-13,EXPIRE
9629,Basique Mensuel,42.54,2026-07-03,2026-08-05,ACTIVE
3442,Premium Mensuel,71.38,2026-08-11,2026-09-13,EXPIRE
57,Premium Mensuel,66.78,2023-09-07,2023-10-11,EXPIRE
4598,Basique Hebdomadaire,16.31,2023-04-18,2023-04-26,EXPIRE
8480,Premium Hebdomadaire,17.56,2023-03-17,2023-03-24,EXPIRE
5366,Basique Mensuel,37.29,2026-05-28,2026-06-27,EXPIRE
1845,Etudiant Mensuel,28.28,2025-04-21,2025-05-21,ACTIVE
5516,Premium Hebdomadaire,17.26,2024-05-25,2024-05-31,SUSPENDU
8574,Family Mensuel,84.68,2026-11-05,2026-12-10,ACTIVE
6264,Basique Mensuel,40.54,2023-08-26,2023-09-25,ACTIVE
2881,Etudiant Mensuel,23.96,2026-11-22,2026-12-21,EXPIRE
1744,Etudiant Mensuel,30.08,2024-02-13,2024-03-10,ACTIVE
8399,Premium Mensuel,67.01,2023-09-07,2023-10-07,EXPIRE
4170,Pro Annuel,726.71,2026-07-25,2027-07-28,ACTIVE
5198,Basique Mensuel,40.98,2025-07-27,2025-08-23,ACTIVE
8994,Etudiant Mensuel,24.73,2025-02-13,2025-03-17,ACTIVE
741,Basique Hebdomadaire,10.2,2023-07-15,2023-07-21,EXPIRE
9067,Etudiant Mensuel,26.38,2025-08-28,2025-09-25,SUSPENDU
1625,Pro Annuel,703.36,2023-08-26,2024-08-29,EXPIRE
525,Premium Mensuel,71.12,2023-05-25,2023-06-28,ACTIVE
8000,Basique Mensuel,41.33,2023-09-07,2023-10-09,EXPIRE
4420,Premium Mensuel,66.0,2026-05-20,2026-06-19,ACTIVE
5427,Etudiant Mensuel,29.73,2024-12-19,2025-01-18,ACTIVE
6690,Premium Hebdomadaire,19.74,2023-11-28,2023-12-06,EXPIRE
7383,Etudiant Mensuel,27.43,2024-11-24,2024-12-21,ACTIVE
436,Etudiant Mensuel,30.62,2023-02-07,2023-03-14,ACTIVE
2961,Basique Hebdomadaire,12.51,2023-02-22,2023-03-03,ACTIVE
309,Family Mensuel,83.47,2024-11-15,2024-12-18,ACTIVE
1566,Basique Mensuel,41.08,2023-06-17,2023-07-16,SUSPENDU
2632,Etudiant Mensuel,28.82,2024-11-11,2024-12-07,ACTIVE
5598,Basique Hebdomadaire,13.49,2026-10-12,2026-10-21,ACTIVE
9478,Etudiant Mensuel,30.85,2025-11-17,2025-12-19,ACTIVE
402,Pro Annuel,698.91,2025-12-08,2026-12-02,EXPIRE
3827,Basique Mensuel,37.87,2025-10-14,2025-11-13,ACTIVE
882,Etudiant Mensuel,27.86,2023-09-03,2023-10-07,EXPIRE
3998,Basique Hebdomadaire,12.41,2025-05-16,2025-05-23,EXPIRE
7119,Etudiant Mensuel,26.48,2023-04-15,2023-05-12,ACTIVE
3266,Basique Mensuel,47.58,2024-07-20,2024-08-24,ACTIVE
8407,Etudiant Mensuel,34.18,2023-12-07,2024-01-09,EXPIRE
5010,Basique Hebdomadaire,12.74,2026-11-05,2026-11-11,ACTIVE
5737,Premium Mensuel,73.83,2024-06-17,2024-07-18,ACTIVE
5555,Etudiant Mensuel,27.88,2026-11-02,2026-11-29,ACTIVE
289,Etudiant Mensuel,28.5,2026-03-27,2026-04-25,EXPIRE
5565,Premium Mensuel,72.85,2026-06-15,2026-07-14,SUSPENDU
8325,Basique Hebdomadaire,14.11,2023-02-28,2023-03-09,ACTIVE
2624,Basique Hebdomadaire,17.05,2023-06-02,2023-06-11,ACTIVE
8860,Premium Hebdomadaire,17.72,2025-05-09,2025-05-17,EXPIRE
477,Premium Mensuel,69.33,2025-09-03,2025-10-08,ACTIVE
8592,Basique Mensuel,38.64,2026-07-20,2026-08-19,EXPIRE
9714,Basique Mensuel,39.39,2023-10-12,2023-11-13,EXPIRE
6523,Etudiant Mensuel,29.83,2024-04-24,2024-05-28,ACTIVE
3112,Family Mensuel,79.48,2026-05-11,2026-06-10,ACTIVE
9471,Basique Hebdomadaire,13.95,2025-09-23,2025-10-01,ACTIVE
738,Family Mensuel,84.26,2024-02-14,2024-03-20,ACTIVE
3134,Family Mensuel,88.38,2023-06-13,2023-07-16,EXPIRE
8048,Basique Mensuel,38.72,2024-12-09,2025-01-05,ACTIVE
6552,Basique Hebdomadaire,15.07,2023-08-17,2023-08-24,ACTIVE
5408,Pro Annuel,702.06,2024-05-26,2025-05-25,ACTIVE
5564,Family Mensuel,83.83,2025-04-22,2025-05-27,ACTIVE
5329,Basique Hebdomadaire,13.85,2026-02-16,2026-02-22,ACTIVE
6719,Pro Annuel,703.13,2024-08-04,2025-08-02,ACTIVE
5119,Premium Mensuel,69.64,2025-12-02,2026-01-06,ACTIVE
4620,Basique Hebdomadaire,12.8,2026-02-28,2026-03-07,SUSPENDU
3690,Premium Mensuel,72.22,2023-11-06,2023-12-11,EXPIRE
7717,Family Mensuel,78.7,2023-04-01,2023-05-01,SUSPENDU
1840,Premium Mensuel,65.42,2024-01-01,2024-01-27,EXPIRE
1996,Premium Hebdomadaire,20.72,2023-09-01,2023-09-08,EXPIRE
2400,Family Mensuel,82.61,2026-08-25,2026-09-27,ACTIVE
6511,Basique Hebdomadaire,15.78,2025-05-16,2025-05-22,ACTIVE
9357,Premium Mensuel,76.48,2023-06-02,2023-07-06,ACTIVE
4120,Premium Mensuel,70.92,2024-07-18,2024-08-19,SUSPENDU
5895,Premium Hebdomadaire,21.8,2023-05-12,2023-05-20,SUSPENDU
801,Premium Mensuel,71.68,2023-03-26,2023-04-25,EXPIRE
8424,Basique Hebdomadaire,11.43,2026-10-09,2026-10-15,ACTIVE
7681,Basique Hebdomadaire,13.95,2026-05-10,2026-05-16,ACTIVE
1406,Etudiant Mensuel,26.63,2023-10-06,2023-11-05,EXPIRE
5432,Pro Annuel,708.88,2026-08-01,2027-08-11,ACTIVE
70,Family Mensuel,78.83,2026-10-24,2026-11-21,SUSPENDU
9544,Premium Mensuel,74.27,2026-07-24,2026-08-28,SUSPENDU
2760,Pro Annuel,701.11,2024-10-20,2025-10-16,ACTIVE
8295,Family Mensuel,84.78,2025-06-16,2025-07-12,ACTIVE
1587,Premium Hebdomadaire,21.31,2026-12-25,2027-01-02,EXPIRE
6667,Premium Mensuel,63.53,2026-01-02,2026-02-02,ACTIVE
8015,Premium Mensuel,71.81,2023-08-27,2023-10-01,EXPIRE
1075,Basique Hebdomadaire,15.0,2026-01-11,2026-01-19,ACTIVE
3064,Premium Hebdomadaire,19.04,2024-12-02,2024-12-09,SUSPENDU
6488,Etudiant Mensuel,27.96,2023-11-26,2023-12-29,ACTIVE
4706,Basique Hebdomadaire,14.28,2023-06-21,2023-06-30,ACTIVE
9070,Basique Mensuel,42.89,2026-06-07,2026-07-03,EXPIRE
2604,Basique Mensuel,37.85,2023-02-20,2023-03-19,EXPIRE
7739,Basique Hebdomadaire,13.89,2024-06-22,2024-06-29,ACTIVE
1580,Premium Mensuel,66.83,2024-01-08,2024-02-11,EXPIRE
5059,Premium Mensuel,65.54,2026-09-04,2026-09-30,EXPIRE
5754,Etudiant Mensuel,25.55,2026-03-05,2026-04-05,ACTIVE
3549,Basique Mensuel,40.49,2023-12-08,2024-01-11,EXPIRE
410,Premium Hebdomadaire,21.92,2026-02-17,2026-02-26,EXPIRE
4098,Basique Mensuel,38.93,2026-08-20,2026-09-20,ACTIVE
6462,Basique Hebdomadaire,12.22,2026-07-28,2026-08-05,ACTIVE
5602,Basique Hebdomadaire,13.32,2024-06-04,2024-06-11,ACTIVE
5232,Family Mensuel,83.4,2026-02-14,2026-03-21,ACTIVE
3778,Pro Annuel,697.78,2025-08-02,2026-08-06,ACTIVE
2727,Pro Annuel,711.81,2023-10-25,2024-10-30,EXPIRE
478,Basique Mensuel,38.15,2026-01-10,2026-02-11,ACTIVE
1330,Pro Annuel,711.07,2025-12-06,2026-12-14,ACTIVE
4036,Basique Mensuel,41.71,2025-03-18,2025-04-19,SUSPENDU
9643,Premium Hebdomadaire,21.47,2024-11-14,2024-11-22,SUSPENDU
1778,Basique Mensuel,41.52,2024-07-22,2024-08-17,ACTIVE
6097,Etudiant Mensuel,25.93,2024-04-09,2024-05-10,EXPIRE
752,Basique Hebdomadaire,10.0,2023-09-18,2023-09-24,ACTIVE
5793,Pro Annuel,700.53,2025-05-14,2026-05-10,ACTIVE
4061,Basique Mensuel,41.44,2023-01-07,2023-02-10,EXPIRE
9042,Premium Mensuel,70.52,2024-08-16,2024-09-12,SUSPENDU
6031,Basique Mensuel,37.05,2024-08-10,2024-09-05,SUSPENDU
5899,Pro Annuel,700.06,2023-08-14,2024-08-15,EXPIRE
9339,Basique Hebdomadaire,13.05,2026-04-04,2026-04-11,EXPIRE
9161,Premium Hebdomadaire,20.02,2025-04-20,2025-04-29,ACTIVE
9997,Basique Hebdomadaire,10.0,2026-08-10,2026-08-16,ACTIVE
5152,Pro Annuel,698.46,2023-03-25,2024-03-23,EXPIRE
469,Basique Hebdomadaire,13.04,2024-02-11,2024-02-20,SUSPENDU
1546,Pro Annuel,668.83,2023-09-01,2024-09-07,ACTIVE
6312,Basique Mensuel,42.27,2025-01-07,2025-02-10,ACTIVE
2684,Family Mensuel,83.81,2024-08-11,2024-09-15,SUSPENDU
8967,Basique Mensuel,39.34,2025-08-20,2025-09-16,EXPIRE
6182,Family Mensuel,74.64,2025-09-27,2025-10-25,EXPIRE
1026,Basique Mensuel,40.78,2025-08-18,2025-09-15,ACTIVE
5113,Basique Hebdomadaire,12.14,2025-09-11,2025-09-18,ACTIVE
8563,Basique Hebdomadaire,14.66,2024-08-18,2024-08-24,EXPIRE
5369,Premium Hebdomadaire,20.11,2025-02-18,2025-02-27,ACTIVE
2355,Basique Hebdomadaire,16.69,2024-07-05,2024-07-13,ACTIVE
7279,Family Mensuel,75.04,2023-01-15,2023-02-15,ACTIVE
3603,Premium Mensuel,73.68,2024-12-25,2025-01-21,ACTIVE
774,Premium Hebdomadaire,21.74,2023-11-02,2023-11-09,EXPIRE
6774,Premium Hebdomadaire,19.69,2024-06-15,2024-06-23,ACTIVE
8810,Premium Hebdomadaire,21.37,2026-12-14,2026-12-21,EXPIRE
3383,Premium Hebdomadaire,21.37,2025-03-25,2025-04-03,EXPIRE
642,Premium Mensuel,68.79,2025-01-11,2025-02-10,SUSPENDU
4234,Premium Mensuel,73.7,2023-06-28,2023-07-27,EXPIRE
3816,Family Mensuel,76.76,2023-05-20,2023-06-16,EXPIRE
4105,Family Mensuel,83.08,2025-06-28,2025-07-28,EXPIRE
9926,Premium Hebdomadaire,20.05,2025-08-20,2025-08-29,SUSPENDU
1109,Etudiant Mensuel,27.99,2025-06-13,2025-07-11,EXPIRE
3528,Pro Annuel,713.71,2026-08-16,2027-08-25,ACTIVE
3496,Premium Hebdomadaire,25.27,2026-06-23,2026-07-01,ACTIVE
1421,Etudiant Mensuel,30.08,2023-06-05,2023-07-01,EXPIRE
6924,Premium Mensuel,68.7,2025-05-04,2025-05-31,ACTIVE
3882,Family Mensuel,80.31,2024-04-10,2024-05-10,ACTIVE
8354,Basique Mensuel,42.98,2023-06-27,2023-07-28,ACTIVE
6246,Basique Hebdomadaire,14.89,2024-12-27,2025-01-04,SUSPENDU
4939,Premium Hebdomadaire,22.76,2023-12-21,2023-12-29,EXPIRE
6799,Premium Mensuel,71.98,2023-04-27,2023-05-31,SUSPENDU
7813,Family Mensuel,82.77,2024-12-24,2025-01-26,EXPIRE
1681,Premium Hebdomadaire,20.72,2023-11-08,2023-11-15,ACTIVE
6716,Basique Mensuel,42.42,2024-06-15,2024-07-11,EXPIRE
634,Family Mensuel,79.22,2024-11-19,2024-12-16,SUSPENDU
2570,Family Mensuel,82.77,2025-06-27,2025-07-28,ACTIVE
7360,Premium Mensuel,73.49,2025-11-04,2025-12-04,ACTIVE
2167,Premium Hebdomadaire,18.33,2024-01-09,2024-01-17,ACTIVE
8170,Premium Mensuel,65.59,2023-01-02,2023-02-01,EXPIRE
8846,Premium Hebdomadaire,19.66,2026-08-15,2026-08-24,SUSPENDU
2826,Premium Mensuel,75.56,2024-11-21,2024-12-24,ACTIVE
4088,Pro Annuel,710.13,2026-05-28,2027-06-03,ACTIVE
6244,Etudiant Mensuel,30.48,2024-01-25,2024-02-29,ACTIVE
8365,Premium Hebdomadaire,21.57,2025-03-28,2025-04-04,ACTIVE
3942,Basique Hebdomadaire,15.2,2024-12-22,2024-12-28,SUSPENDU
9180,Premium Hebdomadaire,19.17,2024-05-08,2024-05-14,ACTIVE
8076,Pro Annuel,700.27,2024-11-04,2025-10-28,SUSPENDU
9196,Pro Annuel,697.24,2024-12-10,2025-12-09,SUSPENDU
4129,Family Mensuel,81.17,2025-04-09,2025-05-13,ACTIVE
1173,Premium Hebdomadaire,21.18,2026-03-21,2026-03-30,ACTIVE
8669,Basique Mensuel,40.68,2023-12-11,2024-01-07,EXPIRE
4223,Family Mensuel,83.18,2023-07-19,2023-08-14,ACTIVE
4835,Basique Mensuel,34.15,2023-01-02,2023-02-01,ACTIVE
2577,Pro Annuel,730.63,2024-07-07,2025-07-08,SUSPENDU
1990,Premium Hebdomadaire,21.77,2023-02-16,2023-02-24,SUSPENDU
6974,Premium Hebdomadaire,23.09,2024-08-25,2024-09-03,ACTIVE
5837,Pro Annuel,696.56,2026-08-05,2027-08-04,EXPIRE
4533,Pro Annuel,700.89,2024-11-07,2025-11-02,ACTIVE
3210,Premium Hebdomadaire,19.6,2025-09-24,2025-10-01,ACTIVE
3856,Basique Mensuel,39.72,2024-12-02,2024-12-30,ACTIVE
2629,Etudiant Mensuel,27.19,2026-10-13,2026-11-12,ACTIVE
7804,Premium Mensuel,70.34,2024-11-13,2024-12-10,ACTIVE
1411,Basique Hebdomadaire,16.9,2024-06-24,2024-07-03,EXPIRE
8258,Basique Hebdomadaire,14.4,2026-03-17,2026-03-26,ACTIVE
7387,Premium Mensuel,69.42,2025-11-02,2025-12-04,SUSPENDU
4304,Premium Hebdomadaire,22.06,2024-06-07,2024-06-14,ACTIVE
6751,Premium Mensuel,71.6,2024-10-22,2024-11-21,EXPIRE
6556,Basique Mensuel,39.96,2024-08-06,2024-09-09,ACTIVE
816,Premium Mensuel,69.82,2025-02-07,2025-03-14,ACTIVE
2405,Etudiant Mensuel,31.0,2023-10-19,2023-11-20,SUSPENDU
5398,Family Mensuel,81.31,2024-03-22,2024-04-21,ACTIVE
9957,Family Mensuel,80.7,2024-12-02,2025-01-02,ACTIVE
2132,Etudiant Mensuel,29.14,2025-07-20,2025-08-15,ACTIVE
1798,Pro Annuel,656.56,2025-01-24,2026-01-28,EXPIRE
3091,Premium Hebdomadaire,17.52,2024-07-28,2024-08-03,ACTIVE
4185,Etudiant Mensuel,27.13,2026-05-05,2026-06-02,ACTIVE
4565,Premium Mensuel,69.72,2025-09-15,2025-10-20,ACTIVE
5031,Premium Mensuel,63.57,2026-09-28,2026-10-27,ACTIVE
8049,Pro Annuel,735.66,2025-06-10,2026-06-16,ACTIVE
123,Basique Hebdomadaire,16.52,2026-12-19,2026-12-27,ACTIVE
180,Premium Hebdomadaire,25.89,2023-08-26,2023-09-03,EXPIRE
9251,Etudiant Mensuel,24.86,2025-01-13,2025-02-14,ACTIVE
8096,Family Mensuel,84.74,2024-02-25,2024-03-23,ACTIVE
6430,Family Mensuel,79.15,2026-11-05,2026-12-06,ACTIVE
9738,Pro Annuel,709.1,2026-10-26,2027-11-03,ACTIVE
4993,Premium Mensuel,69.78,2025-04-03,2025-05-04,ACTIVE
1158,Basique Hebdomadaire,18.04,2023-05-26,2023-06-04,EXPIRE
9004,Family Mensuel,82.19,2023-07-06,2023-08-09,ACTIVE
1533,Etudiant Mensuel,28.57,2024-05-19,2024-06-20,ACTIVE
8993,Basique Hebdomadaire,12.71,2026-12-16,2026-12-23,EXPIRE
7860,Basique Mensuel,40.97,2026-02-14,2026-03-15,EXPIRE
9111,Basique Mensuel,43.32,2023-02-17,2023-03-16,EXPIRE
1536,Premium Mensuel,67.12,2026-10-10,2026-11-07,ACTIVE
9260,Premium Mensuel,72.04,2025-12-28,2026-01-30,ACTIVE
5518,Premium Mensuel,73.62,2025-04-02,2025-05-07,ACTIVE
2606,Family Mensuel,82.16,2024-03-01,2024-04-03,EXPIRE
6128,Etudiant Mensuel,31.81,2025-06-01,2025-07-02,ACTIVE
9142,Premium Mensuel,65.47,2024-09-24,2024-10-21,ACTIVE
7459,Premium Mensuel,71.68,2023-06-13,2023-07-14,EXPIRE
2178,Etudiant Mensuel,26.64,2025-01-18,2025-02-16,ACTIVE
7991,Basique Mensuel,39.77,2026-01-05,2026-02-06,SUSPENDU
2352,Basique Mensuel,42.7,2025-06-17,2025-07-13,ACTIVE
9178,Pro Annuel,699.03,2023-05-01,2024-04-27,ACTIVE
3503,Family Mensuel,77.77,2025-09-26,2025-10-30,ACTIVE
2135,Etudiant Mensuel,27.35,2025-11-02,2025-12-01,ACTIVE
1481,Basique Hebdomadaire,14.51,2026-09-26,2026-10-04,SUSPENDU
2794,Premium Hebdomadaire,20.12,2024-06-07,2024-06-16,SUSPENDU
4844,Premium Mensuel,69.74,2024-03-26,2024-04-22,ACTIVE
9781,Etudiant Mensuel,27.17,2024-04-18,2024-05-19,ACTIVE
9935,Pro Annuel,700.1,2024-04-04,2025-04-09,ACTIVE
4763,Premium Mensuel,73.7,2023-12-23,2024-01-26,EXPIRE
7192,Premium Mensuel,70.05,2023-03-20,2023-04-20,ACTIVE
6042,Premium Hebdomadaire,22.18,2024-05-12,2024-05-19,ACTIVE
9637,Premium Mensuel,65.65,2023-01-06,2023-02-03,EXPIRE
3446,Premium Hebdomadaire,16.74,2026-09-17,2026-09-24,ACTIVE
8150,Basique Hebdomadaire,12.98,2024-05-15,2024-05-23,ACTIVE
7766,Premium Mensuel,72.44,2024-10-11,2024-11-15,EXPIRE
3621,Premium Mensuel,67.52,2026-12-20,2027-01-20,SUSPENDU
1953,Basique Mensuel,35.96,2024-01-03,2024-02-04,ACTIVE
556,Premium Mensuel,69.25,2023-03-25,2023-04-21,EXPIRE
4265,Pro Annuel,709.88,2024-08-07,2025-08-13,EXPIRE
1164,Premium Mensuel,69.83,2026-06-08,2026-07-08,ACTIVE
1585,Premium Mensuel,66.56,2026-01-16,2026-02-14,SUSPENDU
6152,Premium Hebdomadaire,18.4,2025-03-04,2025-03-10,ACTIVE
9721,Basique Hebdomadaire,13.41,2024-03-11,2024-03-19,ACTIVE
5838,Premium Hebdomadaire,22.39,2023-01-09,2023-01-17,EXPIRE
5262,Premium Hebdomadaire,18.59,2025-03-21,2025-03-28,ACTIVE
5240,Premium Mensuel,71.5,2025-12-20,2026-01-15,ACTIVE
7914,Basique Mensuel,45.07,2023-06-02,2023-07-05,ACTIVE
9163,Basique Mensuel,41.2,2025-08-23,2025-09-21,EXPIRE
1599,Premium Hebdomadaire,20.03,2023-10-19,2023-10-26,ACTIVE
7183,Family Mensuel,81.3,2024-11-27,2024-12-26,ACTIVE
301,Pro Annuel,708.5,2026-02-04,2027-02-12,ACTIVE
9661,Premium Hebdomadaire,21.7,2026-07-24,2026-08-01,SUSPENDU
6948,Pro Annuel,729.61,2026-06-26,2027-06-30,EXPIRE
3795,Basique Hebdomadaire,13.0,2025-05-07,2025-05-13,SUSPENDU
4573,Etudiant Mensuel,31.95,2024-04-11,2024-05-16,ACTIVE
4336,Pro Annuel,708.83,2023-05-25,2024-06-03,EXPIRE
2859,Premium Mensuel,72.11,2023-04-07,2023-05-05,EXPIRE
5695,Premium Mensuel,73.07,2025-02-13,2025-03-11,ACTIVE
3143,Family Mensuel,79.81,2024-03-03,2024-03-29,ACTIVE
1360,Premium Mensuel,72.82,2024-05-15,2024-06-17,ACTIVE
4534,Premium Mensuel,71.21,2025-07-24,2025-08-20,EXPIRE
9750,Pro Annuel,740.06,2025-06-13,2026-06-23,ACTIVE
5688,Family Mensuel,81.59,2025-03-17,2025-04-19,ACTIVE
487,Family Mensuel,82.03,2024-06-13,2024-07-13,EXPIRE
7837,Premium Mensuel,71.26,2025-12-22,2026-01-17,ACTIVE
9555,Premium Mensuel,65.02,2026-09-09,2026-10-09,ACTIVE
5901,Premium Mensuel,65.66,2025-01-11,2025-02-06,EXPIRE
8117,Basique Mensuel,38.16,2023-03-28,2023-04-27,EXPIRE
7363,Basique Hebdomadaire,14.9,2026-04-02,2026-04-09,ACTIVE
1153,Family Mensuel,84.54,2026-07-08,2026-08-10,EXPIRE
5383,Basique Mensuel,38.35,2026-12-27,2027-01-25,SUSPENDU
9742,Pro Annuel,697.89,2023-05-04,2024-04-28,EXPIRE
5425,Premium Hebdomadaire,19.67,2023-04-11,2023-04-17,ACTIVE
8808,Premium Mensuel,72.44,2024-02-16,2024-03-21,ACTIVE
5187,Family Mensuel,79.33,2026-04-14,2026-05-10,ACTIVE
8410,Premium Mensuel,75.22,2025-06-16,2025-07-20,SUSPENDU
6190,Family Mensuel,79.99,2025-09-14,2025-10-17,SUSPENDU
9703,Basique Hebdomadaire,15.05,2024-10-14,2024-10-23,SUSPENDU
8270,Family Mensuel,81.42,2024-02-27,2024-03-27,ACTIVE
5315,Family Mensuel,82.01,2026-07-24,2026-08-21,EXPIRE
9904,Basique Mensuel,42.42,2023-12-07,2024-01-10,ACTIVE
